,ego,activated,activated alters,timestep,true threshold,bin_var1,var1,var2,observed
338,360,1,6,3,4.682620499577341,1,0.6407342922033444,-0.07402575601307249,0
339,361,1,11,4,10.463327023041456,1,-0.445578285997628,2.3888236419704363,0
340,362,1,0,1,-6.972654832882735,0,-3.8978979758689545,-0.5503802683544636,1
341,363,1,0,1,-1.5092586490779025,1,-0.5538704424876169,-1.1644550761791355,1
342,364,1,6,3,4.032786736693717,0,0.670097176666404,-0.10189839643318829,0
343,365,1,6,3,5.265317320490896,1,0.5706298416330834,0.4380752776030251,0
344,366,1,3,2,0.5913100634760997,1,0.23979680167023543,-1.2589836392333367,0
345,367,1,0,1,-0.7554021051499817,1,-0.5372186536755308,-1.2185481513797192,1
346,368,1,13,5,11.384189545378504,0,1.0664162546624179,1.0908300705179244,0
347,369,1,10,4,6.618858354098991,0,-0.23452657219992157,0.6271369125452004,0
348,370,1,10,4,7.149147133033551,1,0.3095379283834074,1.1438764774004497,0
349,371,1,2,2,1.9856934398121169,1,-1.1827615253494204,0.7150365518049531,0
350,372,1,6,3,4.216163122901159,0,-1.1626869096567807,1.0907436647050197,0
351,373,1,6,3,3.2765301501659274,0,-0.7451770020035577,0.28527190128548885,0
352,374,1,0,1,-0.44526655244430735,1,-0.14241004314231875,-1.0812046239230262,1
353,375,1,11,5,8.52097472939256,0,1.2079224526914534,0.07506400854391652,0
354,376,1,6,3,4.98309439753146,0,-0.9094759665479544,1.1587259720556828,0
355,377,1,10,4,7.357617587942843,0,0.21651289249160482,0.09020481185774806,0
356,378,1,3,2,1.248634526271216,0,-1.0542321203202034,0.034214571493509156,0
357,379,1,0,1,-3.207619245142739,1,-2.619068158818611,-0.10467450691027992,1
358,381,1,3,2,0.9701593203344403,1,0.18595677389938822,-0.5788081170970909,0
359,383,1,3,2,0.32775815007909714,0,-0.5674225748469867,-1.2729117870479956,0
360,384,1,0,1,-0.47637255409998525,0,-0.1372721175110719,-1.4616463531722654,1
361,385,1,11,4,7.2839558193265255,0,1.408824179588648,-0.858748032688121,0
362,386,1,7,3,5.891830529190587,0,-0.10375838468503071,0.721355198361104,0
363,387,1,7,3,3.328333535746595,1,0.37787750001855597,0.04913182441468875,0
364,388,1,8,3,3.7519143034188773,1,-0.5186279314703183,0.2566064121510533,0
365,389,1,0,1,-0.9079847268602148,1,-0.5011414014750423,-1.229364533758373,1
366,390,1,8,3,4.33354289207839,1,1.05154878668217,-0.9516349259868572,0
367,391,1,12,4,8.56409503993203,0,0.08859576096894244,0.9875145796721224,0
368,392,1,0,1,-3.558113158020866,1,-1.1078947236463685,-1.068327366930395,1
369,393,1,3,2,2.1647004111423764,1,-1.1563557694594857,0.6892390556785302,0
370,394,1,3,2,0.5181256930486347,1,-0.058309486057739855,-0.8266094478939504,0
371,395,1,3,2,0.28533763762351394,0,-0.2055295844833822,-0.7992628156987189,0
372,396,1,7,3,3.8889010994699884,0,-0.06606421275865254,-0.02194020414612702,0
373,397,1,2,2,0.7429424800152523,0,-0.3874884101181702,-1.0622931736236296,0
374,398,1,11,5,9.96893899690058,1,0.5144548473987194,1.3297236452567687,0
375,399,1,10,4,8.605094402855697,1,-0.20128749366460535,1.4546728436830811,0
376,400,1,0,1,-4.3001129841335715,1,-0.33259590063354644,-2.1322460027059145,1
377,401,1,11,5,9.333353494526678,1,1.655817414809578,0.03669735772716318,0
378,402,1,7,3,4.87788366300882,0,-0.03567783691707936,-0.6547157201948892,0
379,403,1,10,5,9.459957386618616,1,0.13717010176677852,1.1166340251904425,0
380,404,1,8,4,7.678503862528439,0,0.3292905181026938,0.026728464787441033,1
381,405,1,0,1,-9.183681450785686,1,-2.5203736092911986,-1.9476680504270856,1
382,406,1,10,5,8.421381320267168,1,1.2293987707782348,0.14255380773486012,0
383,407,1,4,2,2.1053514429413065,0,-0.8398650928697289,-0.2792580724888182,0
384,408,1,0,1,-0.5659031611305554,0,-0.8034802785817716,-1.085049140459684,1
385,409,1,0,1,-0.5925098830721864,1,-1.9040161332845662,0.8055910808710938,1
386,410,1,9,5,5.196410116464877,0,-0.5723801601721032,0.9604611671412714,0
387,411,1,3,2,0.5866876782470305,1,-0.8150213618914972,-0.6574916826014094,0
388,412,1,13,6,12.821507291908809,1,1.2457415718344231,1.3965472838178579,0
389,413,1,5,4,4.38160908770236,0,0.28058049616265923,-0.3093932712442189,1
390,414,1,6,4,5.524745135632259,0,1.475812708528351,-1.1149419153012494,1
391,415,1,6,4,5.907729457884175,1,0.618129515836571,-0.34893618663622095,1
392,416,1,7,5,6.518407024739714,1,0.1766966252420558,0.13081766220198648,0
393,417,1,13,6,7.84278670189734,0,-0.9092751719964811,1.123656243959793,0
394,418,1,2,3,1.459040563178799,1,-0.13308100081863605,-0.43264070027916385,1
395,419,1,6,5,4.273436515503912,1,-1.186378588012461,1.2106622988976898,0
396,420,1,6,5,3.629654971226649,1,-0.2633052566303305,0.34195003195764057,0
397,421,1,0,1,-2.5331938433758676,0,-2.052163732215256,-0.9197820444218584,1
398,422,1,11,6,6.356223257802547,1,1.4311913600806419,-0.986541159142445,0
399,423,1,4,5,2.515901351305441,1,-0.7535534232506447,-0.0747324324747241,0
400,424,1,5,5,4.27695601100584,1,0.594733940656879,0.08482669214867737,0
401,425,1,13,6,11.80090080645159,1,-0.046860195001566345,2.3520341030157215,0
402,426,1,3,4,1.9525493842591433,1,-1.6783366958750854,0.9052514624084663,0
403,427,1,6,5,4.1313805177257565,1,-0.44203598171234654,0.1020224923214119,0
404,428,1,6,5,5.342717167648698,0,0.914161000812326,-1.1217242348098846,0
405,429,1,6,5,4.60377221744128,1,0.6404917340095903,-0.65836433226541,0
406,430,1,3,4,1.0463469512662231,1,0.622438674228472,-1.800768435044074,0
407,431,1,2,3,1.6520042958220438,0,0.028862258244321138,-1.4198221400856428,0
408,432,1,9,5,5.605500942886862,0,1.2958411542185273,-0.8502485117551085,0
409,433,1,4,3,2.648361770979708,0,-0.45932897255349486,-0.25528964661129694,0
410,434,1,7,4,5.896923410566867,0,0.618195687143713,0.14315136561060066,0
411,435,1,13,6,11.607237201297059,0,0.5177331253008626,1.4364806989299008,0
412,436,1,3,2,1.203331687501012,1,-0.5463921614675945,-0.6199782702833949,0
413,437,1,10,4,7.8283270939198735,1,-0.14499429890002358,1.0236193612506421,0
414,438,1,3,2,1.3787830190012114,0,-0.797134983243501,0.11866084395717542,0
415,439,1,4,2,3.602896767387665,0,-0.11824669587868557,0.4028183078268119,0
416,440,1,0,1,-3.6679093069923168,0,-0.5969567426756293,-1.9495506912480645,1
417,441,1,7,3,5.644213016214183,0,0.23226747100167436,0.4634054558390202,0
418,442,1,0,1,-0.25142026369686366,1,-0.9986172857565784,-0.254127676479911,1
419,443,1,0,1,-0.5118542784196447,1,0.6840694008651125,-1.807119556084796,1
420,444,1,7,3,4.086744698290899,1,-0.017860213252321483,0.22543450046866476,0
421,445,1,7,3,5.34790509718303,0,0.19175422436755593,-0.05944067307821249,0
422,446,1,0,1,-1.6157513173372724,0,-1.3403156890195815,-0.3879931334168395,1
423,447,1,12,5,11.427376583185747,0,1.2417573704980305,0.535285863031866,0
424,448,1,5,3,4.9303431264851865,0,0.5702836481479941,-0.32273393418369734,1
425,449,1,9,4,6.708357541206368,1,0.7783355975589864,-0.3196510983769681,0
426,450,1,8,4,5.1717867946809735,0,-0.2603668546761356,0.4122574370461294,0
427,451,1,2,2,1.2208993814043614,0,-1.0417510119343147,-0.6139307507575358,0
428,453,1,9,6,8.772354820448648,1,0.394512155005261,1.1499572798819553,1
429,454,1,0,1,-3.7979473096167964,0,-2.2328109468598845,-0.3217301190747517,1
430,455,1,4,3,2.0096037819940324,1,0.016462254968314455,-0.33667650607684185,0
431,460,1,0,1,-4.519782909210374,0,-1.7875034742973184,-1.7853516686203355,1
432,461,1,6,3,4.806244333659229,1,-0.6048945525103482,1.1391807872996667,0
433,462,1,3,2,0.977897563063536,0,-0.27357338703791434,-1.0495836719065015,0
434,465,1,5,3,3.2394590321486154,0,0.27429742737565566,-0.45585063132867804,0
435,466,1,3,2,2.3655826306166077,0,-0.7463673353252199,-0.4882624526973542,0
436,467,1,0,1,-4.5074274006324835,1,-1.1346459615375266,-0.887413246937329,1
437,468,1,0,1,-0.11528868274650783,1,-0.21904504358225382,-1.5493906270579738,1
438,470,1,5,3,2.797837987118309,1,-0.05505457277431763,0.017470691791911696,0
439,471,1,5,3,4.670048071645062,1,-0.41142602820367585,0.5565662031845887,0
440,472,1,10,4,5.668371128783744,1,1.0437277635681512,-0.3646963227702919,0
441,473,1,3,2,1.9945207876961912,0,-0.5239948323298416,-0.902765293757161,0
442,474,1,3,2,0.44751213796557243,1,-0.054713501321175285,-0.8543830706987638,0
443,475,1,4,3,3.412979054375497,1,-0.014324153130256015,-0.09760807060902223,0
444,477,1,9,4,5.563835944132362,1,-0.605852028487876,1.1383482582876867,0
445,478,1,9,4,7.292204127001506,0,0.15661317016407203,0.904465340456482,0
446,479,1,8,3,6.580773089055886,1,0.23082872771260302,0.6272360343632923,0
447,480,1,0,1,-6.137284390808459,0,-2.319366784806437,-1.1420207682522716,1
448,481,1,12,5,10.394613816641105,0,0.36893102915668846,1.6133481934129403,0
449,483,1,0,1,-6.821847298135905,0,-3.2701794378369042,-1.0812944974870515,1
450,484,1,3,2,2.565263209991443,0,-0.12717866242332176,-0.19674350847098618,0
451,485,1,3,2,2.0332534330288157,0,0.6085357639381541,-1.2442953253131481,0
452,486,1,3,2,1.5815811760596568,1,-0.8800009755722235,0.039780020477176777,0
453,487,1,8,3,6.599585213186769,1,1.2018712123749256,-0.07032338856900859,0
454,488,1,8,3,3.781578051711209,1,-0.6563937436588371,1.0751247702116886,0
455,489,1,9,3,4.688480497857833,1,0.8872921663790005,-0.8674758960467247,0
456,490,1,0,1,-0.4647872226161057,1,-0.750323845709591,-0.6335379707137027,1
457,491,1,9,3,5.805366129931666,1,0.7660353506841739,-0.17644266495761488,0
458,492,1,14,5,13.014619058816796,1,0.5940562327229781,2.2524327348240623,1
459,493,1,4,2,2.4618236834847833,0,0.6478111808354353,-1.465649566959153,0
460,494,1,4,2,2.2831639735814337,0,-2.0323841557657265,1.1844380238575238,0
461,495,1,0,1,-2.61300588641555,0,-1.5229580803582041,-0.3524994086684493,1
462,496,1,0,1,-1.49028970779581,0,-2.161383162725002,-0.09789952437253274,1
463,497,1,11,4,9.606919625709338,0,0.8976965676348413,0.008830047337076083,0
464,498,1,0,1,-1.5727233975172374,0,-2.3468583317847296,0.6507389268249866,1
465,499,1,9,3,6.172060359101981,1,1.827053540921479,-1.238115726021985,0
466,500,1,4,2,0.25917150181426424,1,-1.5924389888106618,0.3468749889671654,0
467,501,1,4,2,2.9148759000358946,1,0.652750419660372,-0.7215840478395784,0
468,502,1,7,3,5.972185763205566,0,-0.4279209898626569,0.4057772743086249,0
469,503,1,4,2,1.646365702226369,0,-0.6336352328225809,-0.6605506449083619,0
470,504,1,10,4,8.803916249198975,1,1.1520068342181928,0.4922692567182511,0
471,505,1,0,1,-0.7059451267000922,1,-1.028396485142262,-0.4753441396913279,1
472,506,1,10,4,8.179243110435415,0,-0.10884289555569304,0.7539130575900318,0
473,507,1,5,3,2.61646870509566,1,1.0672114736155538,-1.596512004995792,0
474,508,1,8,4,6.777265153462511,0,0.38269156459557824,0.2437805558266639,0
475,509,1,12,5,9.407433189733565,1,0.625972683899779,1.3210100129578048,0
476,510,1,0,1,-0.45134611426622717,0,0.40207453708132834,-1.7374577654523933,1
477,511,1,4,3,3.6095531973554333,1,0.23664060508092066,-0.47477916912312523,0
478,512,1,4,3,2.8541804199181433,1,-0.33977251464893465,0.49560719995897673,0
479,513,1,7,4,5.2359543701638565,0,0.3187349600232613,-0.3558864132624355,0
480,514,1,8,4,4.20472277934654,1,0.6067995362690958,-0.41200666125348034,0
481,515,1,12,5,10.239708943537817,0,1.5566922614503735,-0.06974164210284421,0
482,516,1,12,5,9.34277164443914,0,1.6688062827986572,-0.1454680995540528,0
483,517,1,2,2,1.7107522751463478,0,-0.41296903992837225,-0.41206225874797514,0
484,518,1,1,2,0.5233765448296619,1,-2.04261781396701,0.881152682319146,1
485,519,1,8,4,4.707327750215892,1,0.6262043344110441,0.01784502028367375,0
486,520,1,3,3,2.7251344308202348,0,0.9649494163783779,-1.213963051711206,0
487,521,1,0,1,-0.5770004238057589,1,-1.1559059794420414,-0.04223211271573558,1
488,522,1,3,3,2.378755066939755,1,-2.343158047671237,1.7040836736359415,0
489,523,1,8,4,4.131404700545208,0,1.3629924394321964,-1.3460044742356716,0
490,524,1,5,3,4.453215432754263,1,0.5686230035956601,-1.021057013676649,0
491,525,1,8,4,5.967687353312216,0,0.06552764438363105,0.22627812862384078,0
492,526,1,3,3,2.8147393822164624,1,-0.22215012940586612,0.2520325424571521,1
493,527,1,7,4,4.301210929016221,0,0.5064900628590215,-0.5036600318697985,0
494,528,1,7,4,4.331062536551077,0,0.32833654624921244,-0.29671621963574163,0
495,529,1,12,8,11.901118744256353,0,1.5961414683376138,0.46147634306882823,1
496,530,1,0,1,-3.769724624083808,1,-1.5766772574072154,-0.6781408281386514,1
497,531,1,2,2,0.5653279676096652,0,-1.0331066297888405,-0.6116548023928061,0
498,532,1,10,7,8.809633824403072,0,0.6899183066310841,0.6418084766401897,0
499,533,1,12,8,11.716628412578688,1,1.5187280111599508,0.7686054309639317,0
500,534,1,12,8,11.040062276702473,1,1.3462983167822657,0.6978342634002043,0
501,535,1,0,1,-1.6237033252389939,1,-1.3938549893080416,-0.4671816051097914,1
502,536,1,6,6,5.046465204275648,1,-0.09648198316141746,0.23109878087006241,0
503,537,1,8,6,6.803765159417529,0,1.3620181908351863,-0.7001490288812342,0
504,538,1,10,7,8.77290444662245,0,0.5227228801715393,1.0972796939800857,0
505,539,1,2,2,0.9789101295851439,1,-0.8402162415651816,-0.2177833123411256,0
506,540,1,12,7,10.17346671011185,0,0.8554892627374832,0.45018394388463373,0
507,541,1,0,1,-3.338287100938889,1,-2.6221917468500395,0.530244911694833,1
508,542,1,6,5,4.965696676461968,1,1.5176161991465298,-0.9903737912563411,0
509,543,1,5,5,3.73010634563731,1,0.2548141106623344,-0.3098175971351422,0
510,544,1,3,4,2.1318614626241446,0,-0.19489710426994453,-0.516455816735977,1
511,545,1,2,3,1.684432966874361,0,-0.6164761358461337,-0.3819374892826198,1
512,546,1,7,5,5.726619833835086,0,0.7315367199562087,-0.6763581652108966,0
513,547,1,3,4,1.3224562409732752,1,-0.734849716395424,-0.32379932204159134,0
514,548,1,9,5,6.720598928247803,0,0.9336793732334128,-0.49450441603683376,0
515,549,1,14,6,10.950217065737993,1,1.5760952518229925,0.9606433416765345,0
516,550,1,10,5,8.103161307477254,1,-0.13963733762611216,1.9181181263161382,0
517,551,1,5,4,4.028980678470983,0,-0.25408993314340256,0.11354098118825287,0
518,552,1,5,4,3.127194900162426,1,-0.575474384412196,0.49706471137604463,0
519,553,1,2,3,1.6413888634215719,0,-1.5288073228571717,0.5421371791440905,1
520,554,1,5,4,4.1823817251753805,0,-0.8054264070729552,0.21287230643648308,0
521,555,1,3,3,1.5368118868263925,1,-0.6813541124083533,-0.2617261293797028,0
522,556,1,0,1,-0.4058387402520107,1,0.0843903734789239,-1.1406976378549223,1
523,557,1,7,4,5.50254904342986,0,-0.2485153467884002,0.13971722286264301,0
524,558,1,5,3,3.695933191305747,1,-0.5616335580000187,1.1297040707968293,0
525,559,1,8,4,6.39141182227668,0,0.29102999244902206,0.0834763607404069,0
526,560,1,3,2,0.9480896190122005,0,-0.43042308603478635,-0.983127813609921,0
527,561,1,8,4,6.977440360417313,0,0.09720360658858106,0.32806526283964105,0
528,562,1,3,2,1.0606265740434118,0,-1.1546367434142197,-0.6159407506948639,0
529,563,1,0,1,-2.662237737357909,1,-0.749424196312231,-1.5203478295880286,1
530,564,1,9,4,8.52346650148731,0,0.6405374938585557,0.49950379653011046,0
531,565,1,0,1,-3.6728259955756632,0,-2.478496040532459,-0.03521331190316076,1
532,567,1,7,3,5.901572720489206,1,-0.9368853893071549,0.7983017078626455,0
533,568,1,10,4,7.939931263060191,1,1.0522181225910026,-0.28670485938321855,0
534,569,1,6,3,3.961585836816569,1,0.002324300924258024,0.2648175659141317,0
535,570,1,3,2,1.1492836033046827,1,-0.353408337779399,0.2991606012516352,0
536,571,1,2,2,0.32361793756320567,1,-0.3543399271487422,-0.7394343808305339,0
537,572,1,11,4,4.69793473999348,1,2.1629575073424485,-1.2464244657775354,0
538,573,1,0,1,-5.868950624485755,1,-2.296753088365745,-1.1168713390584866,1
539,574,1,4,3,3.3071737690499527,0,-0.28218344745355406,-0.16904659434951988,0
540,575,1,4,3,3.318930776797286,1,0.5274925566471675,-0.5798213441354851,0
541,576,1,4,3,2.612468572768168,0,0.4541907325713655,-1.352462049007201,0
542,577,1,4,3,3.769035609405522,1,0.296584932250437,-0.895445362216824,0
543,578,1,10,4,7.369082613420737,0,0.9710556942250229,-0.10365444322572,0
544,579,1,3,3,2.3266731714410906,0,-0.45229247767523145,-0.62106023039895,1
545,580,1,2,2,1.5386142401736302,1,-1.1654932618895195,0.7432399010175038,0
546,581,1,2,3,1.630062259033009,1,-1.4709357134351488,0.3005052239169971,1
547,582,1,7,4,6.052040566379746,1,-0.3403396355565285,0.7742014302789747,0
548,583,1,10,7,9.975285013763711,0,-0.1830396815689907,1.833900175471413,1
549,584,1,5,4,2.970519918214822,0,-1.7149642043532929,0.6728589045566309,0
550,585,1,0,1,-0.6250230952716069,1,-0.012781554798476718,-1.1188337002350173,1
551,586,1,10,8,8.774104201626761,0,0.4023404110465977,1.1357688250189144,0
552,587,1,13,9,12.117130157837328,0,0.8594995179980298,0.8358412018431686,0
553,588,1,10,8,9.815817495673567,0,1.5883612810581471,0.3318682059301288,0
554,589,1,5,6,4.660664817656567,0,-0.770716721864523,1.2271271849621426,1
555,590,1,10,8,9.258117813992314,1,1.2666288729142314,0.2545836096041701,0
556,591,1,9,7,6.7104365461325255,1,0.01117935119557962,0.421254063902048,0
557,592,1,6,6,3.197867631873521,0,-0.06338608031882871,-0.22218732870719646,0
558,593,1,10,8,9.411316107647185,0,0.8546836907915939,0.5249645850764287,1
559,594,1,7,6,4.852562846969537,1,0.07465096641385703,0.40597288661567577,0
560,595,1,5,5,4.213317679908334,1,-0.49565385992311567,0.34132315389670637,1
561,596,1,5,4,4.018911949661463,1,1.1305512978901322,-1.0368910879634128,1
562,597,1,7,5,6.5887666000938605,0,-0.7569337812877662,0.6890755684002587,1
563,598,1,8,5,6.3245311985438715,0,1.3883070589320796,-1.1936316706162935,0
564,599,1,4,2,1.5734366927182046,1,-0.13894630255857768,-0.9035522629273165,0
565,600,1,6,3,4.060065858584109,0,0.17717275438602761,-0.6823078840991135,0
566,601,1,0,1,-1.882416873686895,1,-0.7407886518357915,-1.1195488258203552,1
567,602,1,0,1,-0.7862387120859711,1,-0.9107157293141384,-0.321536901210638,1
568,603,1,0,1,-0.2950078229771779,1,-0.4816894653047784,-1.0765422990981997,1
569,604,1,4,2,2.973162079902506,1,-0.6892668191325706,0.30954743422890185,0
570,605,1,11,4,10.112021161565515,1,1.4485327725265962,0.7130585251167413,0
571,606,1,0,1,-0.49816859191913654,0,-1.826051002892959,0.7848343632135065,1
572,607,1,7,3,5.265000959670571,0,-0.07311005116557866,0.3288835450316688,0
573,608,1,8,3,5.511082583964437,0,0.13302205241849557,-0.04028905334842515,0
574,609,1,4,2,3.193284381085086,1,0.812270213679762,-0.6284248869908293,0
575,610,1,3,2,1.5900786679281798,0,1.0514223297845553,-1.7035895046589413,0
576,611,1,8,4,6.616256810923254,1,0.38268326881553594,0.15328528752947446,0
577,612,1,8,4,6.482589060705999,0,0.14604534591686397,0.9799113439937628,0
578,613,1,0,1,-3.363550009537043,1,-0.5488251114111062,-1.7041762888319842,1
579,614,1,12,5,9.396955276024986,0,1.7775630747532667,-0.5484111905322634,0
580,615,1,9,4,7.372222313428742,0,0.8009264553051659,-0.14643327582905727,0
581,616,1,9,4,8.054752359986093,1,1.35027763814835,0.06711383088837153,1
582,617,1,14,6,12.919102849365414,1,1.957493519227871,0.8885073872867626,0
583,618,1,5,2,3.004314852508073,0,-0.6408338946599454,-0.3493581889548309,0
584,619,1,0,1,-2.2188546708225814,0,-1.0586074607360965,-1.4443809949486126,1
585,620,1,7,3,6.728874989418759,1,0.1778273176323712,0.7984535076148506,1
586,621,1,0,1,-2.4688448879013327,1,-1.2789928787118352,-1.171071824883418,1
587,622,1,0,1,-5.300130234584951,0,-1.3573980241013581,-1.706187831941816,1
588,623,1,0,1,-2.264328004965518,0,-2.4736571621979717,0.16685826790004205,1
589,624,1,11,5,9.737409092782102,1,1.9445027857506971,0.19724812649426876,0
590,625,1,11,5,9.073973873126205,1,0.04292063206993292,1.6719744801665244,0
591,626,1,9,4,8.628025549115911,0,0.9823836922833334,0.39480190584731195,0
592,627,1,0,1,-0.14255087097192648,0,-1.4595190627957115,-0.19947378932382243,1
593,629,1,4,2,3.4557828540188407,0,-0.5049286701143654,-0.42049082051937636,0
594,630,1,8,4,7.146229083148573,1,0.7411182969721245,0.20645985273396195,0
