name,activated,threshold,before_activation_alters,after_activation_alters,degree,observed,gender,age,race
370,1,4.991942881059958,1,10,32,0,1,-0.5384364894922677,1
371,1,4.951609017037368,0,13,23,0,1,1.0305319389173666,1
372,1,4.9162456241945005,2,5,20,0,1,0.4545332058833604,1
373,1,3.2373957479487783,0,10,16,0,0,1.0013570041995772,1
374,1,0.0989357620324749,0,9,33,0,0,-0.9353799530309282,1
375,1,0.474345372605233,0,1,21,1,0,0.1247944917137268,0
376,1,4.405245692290567,0,12,33,0,1,0.3272557936756196,1
377,1,-0.23115392574207805,0,15,24,0,1,-0.8629391484491694,0
378,1,5.535171923459609,5,10,11,0,1,0.7533976237420585,1
379,1,3.147563614326618,0,6,17,0,0,0.7613136936541108,0
380,1,2.714178802136864,0,4,15,0,0,0.8234388786792707,0
381,1,6.947833408928446,3,9,11,0,1,0.40395410872105547,1
382,1,3.645377377026916,3,9,13,0,0,1.4307139194699712,0
383,1,0.03119722184679441,0,4,9,0,0,-0.6401294550125918,1
384,1,0.04537002809398771,0,16,19,0,0,-0.6166944695501803,1
385,1,0.06760552402833175,0,10,25,0,1,-1.05757078493281,0
386,1,5.606794497263737,1,6,23,0,1,0.29046103668638235,1
387,1,3.372020295133751,0,12,14,0,0,0.44080951166936927,1
388,1,1.1953153736635382,0,3,12,0,1,-1.2847195229662312,0
389,1,-1.1719053021495194,0,1,8,1,0,-1.2164733161258927,1
390,1,0.9033186500990127,0,4,29,0,0,0.1755396264448986,0
391,1,-0.842609886496362,0,14,38,0,0,-1.6202173273752596,0
392,1,0.3374476689320056,0,1,17,1,0,-0.04281822398208471,0
393,1,4.189179391429677,3,7,7,0,0,1.6800566595585626,0
394,1,1.0131566559715774,0,11,20,0,0,0.13677769480839358,0
395,1,9.568138345574262,0,11,18,0,1,2.582621802481587,0
396,1,1.7959904737845933,0,26,39,0,0,-0.5831701132145926,1
397,1,0.8701589648331405,0,19,31,0,1,-0.5148392472639903,0
398,1,-1.6461588433570244,0,4,21,0,0,-1.4996186142049208,0
