name,activated,threshold,before_activation_alters,after_activation_alters,degree,observed,gender,age,race
290,1,3.8152800409744385,0,4,26,0,1,0.44913704795376685,1
291,1,5.665837292914849,0,11,21,0,1,0.8964859484625808,1
292,1,3.563990913850628,0,8,19,0,1,-0.41595023096338735,1
293,1,3.829451420406344,0,18,55,0,1,0.3965172793007175,1
294,1,2.629243690137131,0,4,37,0,1,-0.6797256220554809,1
295,1,-1.0508201513148578,0,0,27,0,0,-0.4549377718650667,0
296,1,4.228108691946465,0,6,21,0,0,0.8635347551295492,1
297,1,5.521655649262509,1,6,23,0,1,0.3777119096665756,1
298,1,2.24369713492434,0,3,30,0,0,0.7291972411887594,1
299,1,4.863614507382615,0,9,19,0,1,0.18399539445792779,1
300,1,1.3516810979223506,0,3,9,0,1,-1.3000948862836192,0
301,1,2.1298749289881873,0,7,28,0,0,0.6962336763746617,0
302,1,4.325223911817336,1,8,28,0,1,0.8277474896346615,1
303,1,0.879379645884973,0,2,18,0,0,-0.34404890115760955,0
304,1,1.572904870989262,0,17,36,0,0,-0.7472499254681712,1
305,1,4.440754812032619,4,14,33,0,0,1.417501572570755,1
306,1,-0.9726908570725108,0,1,31,1,0,-1.4134084939381344,1
307,1,1.5066203365411157,0,6,28,0,1,-1.1060143234769646,1
308,1,1.6332988394558137,0,4,24,0,0,0.1613251055128491,0
309,1,2.434365353855624,0,12,13,0,0,-1.0038099410596577,1
310,1,1.0286685375129268,0,2,22,0,0,-0.896109702064199,1
311,1,1.7895908256675934,0,7,26,0,0,0.2739414913520336,0
312,1,2.446198889833949,0,6,14,0,0,0.29484149617129723,0
313,1,4.3182651714814275,1,6,28,0,1,0.7357076535145627,0
314,1,2.513095098498954,0,12,34,0,0,0.5527126325006438,0
315,1,-0.9460650841065501,0,3,26,0,0,-1.6377654232767667,1
316,1,3.370729220483937,3,26,30,0,0,1.1676418406743772,0
317,1,4.117573598325476,2,14,47,0,0,1.8424533438546549,0
318,1,2.278272041281872,0,7,20,0,1,-0.0016954937967973251,0
319,1,3.3115768609684078,0,4,12,0,1,-0.43203656514198546,1
320,1,2.2772811952339294,0,11,22,0,1,-0.5712232378810341,1
321,1,0.47944123062239297,0,7,26,0,0,-0.6327803480318583,1
322,1,4.732553433778771,3,6,14,0,1,-0.4860061301020956,0
323,1,0.16302292170651023,0,5,23,0,0,-0.6956316268546645,0
324,1,1.6978946959032224,0,4,10,0,0,-0.5935311141415172,1
325,1,2.7288368079232113,0,6,15,0,1,-0.4020136005080738,1
326,1,4.006204514074669,0,8,50,0,1,0.014702486542220568,0
327,1,-0.4387119705327791,0,7,22,0,1,-1.5661361630038573,1
328,1,0.6551986761717233,0,9,23,0,0,-0.37461862937265944,0
329,1,0.08718519024881433,0,1,35,1,1,-1.21231961206486,0
330,1,7.674535240808782,0,11,20,0,1,1.0929361852075599,0
331,1,3.589197109604167,0,8,9,0,1,-0.3287513467891456,1
332,1,2.0752264348612735,0,3,15,0,0,0.37814467377703875,0
333,1,2.549010185734594,1,6,12,0,0,0.08391239090973124,1
334,1,3.685702809846499,3,14,17,0,1,-1.0318005086021673,1
335,1,0.836270221656414,0,8,37,0,1,-1.1147356749808541,1
336,1,4.885968338897728,3,5,17,0,1,1.2613471666508969,0
337,1,6.289623730542504,0,14,27,0,1,1.8694658076651818,1
338,1,0.8379451184610915,0,2,40,0,1,-1.002824347966919,0
339,1,2.1322035894727165,2,6,7,0,0,0.4115781830658367,1
340,1,3.564507841801029,2,4,17,0,0,1.3880502605533023,0
341,1,6.66752759250623,0,7,14,0,0,1.9495380565047706,1
342,1,1.2238159087280396,0,5,34,0,0,0.12732300015643735,0
343,1,1.9032143043818526,0,8,17,0,0,-0.48240497820133454,1
344,1,-0.09795196755300761,0,3,33,0,1,-0.4454917141093752,0
