,ego,activated,activated alters,timestep,true threshold,bin_var1,var1,var2
876,5701,1,0,,-2.4049334118543797,0,-0.4848726679720438,-1.8690958880174535
877,5712,1,0,,-4.552366394775527,1,-0.7293342435317903,-1.6382187331156652
878,5715,1,0,,-2.8409895602971034,1,-1.6731841866836774,-0.6908606106637449
879,5729,1,0,,-4.7912733125997224,1,-2.5403738268051366,-0.21906301428895567
880,5731,1,0,,-2.084752996871319,0,-1.5094071622962237,-1.072998656704931
881,5762,1,0,,-2.386434015287194,1,-2.4476730496918226,0.509190009955472
882,5763,1,0,,-1.001254047258025,0,-0.32335976725444354,-1.6105716827926633
883,5783,1,0,,-0.1917962240286715,0,-0.4013383277414682,-1.3299105116844814
884,5787,1,0,,-5.8124312532998355,1,-1.4573933412708304,-1.656988360699034
885,5788,1,0,,-1.8768595893732642,1,-1.9627096656622838,-0.04111751235981461
886,5798,1,0,,-4.294576688144812,1,-0.9044112027774697,-1.5378396086368542
887,5807,1,0,,-2.8256725725702445,1,-0.9859148145566322,-1.1386964507480495
888,5808,1,0,,-3.5652364684627744,1,-0.20421372128889426,-2.0412874628922553
889,5817,1,0,,-1.1329657521042003,0,-0.5972302140413938,-1.2641535359101297
890,5819,1,0,,-3.6138638094272926,0,-1.2817261169147158,-1.39845634971715
891,5824,1,0,,-0.46090882333129235,0,-2.112219820564008,-0.41827114445269825
892,5829,1,0,,-5.807336916998397,0,-1.561562967408974,-2.19512325861026
893,5831,1,0,,-0.485201208483223,0,-1.5522287222799718,0.1779853197645798
894,5834,1,0,,-5.296922673955808,0,-1.406372900008457,-1.388125071483353
895,5856,1,0,,-5.931518483361465,1,-1.462813760254443,-1.987930191770408
896,5860,1,0,,-0.26187569991887427,0,-1.4291112968371538,-0.09414876360233551
897,5861,1,0,,-1.0563779595169687,1,-0.20588721371663352,-1.1365241948517841
898,5862,1,0,,-1.354252830194878,0,-0.0800950360866639,-2.0721864064143984
899,5863,1,0,,-0.09975934431249817,0,-0.16616763801429388,-1.5390593708531723
900,5870,1,0,,-4.4933283729997395,1,-1.6306614164972784,-1.2002681382472251
901,5872,1,0,,-3.4313515311523584,1,-1.9577417881229582,0.40919976961893567
902,5878,1,0,,-0.4603458344701678,1,0.476975253646027,-1.8739688619713366
903,5886,1,0,,-6.912217848638994,1,-2.389200324441616,-0.8070504827456862
904,5892,1,0,,-1.932564446677046,0,-1.4039116318356113,-0.7048765459148695
905,5895,1,0,,-2.934403887531454,0,-1.8197069926902003,-0.4670046050367158
906,5902,1,0,,-3.1405766434022704,0,-2.3996647981632595,-0.3447833944056154
907,5928,1,0,,-0.04009097314094731,1,-0.7703283743678665,-0.5904625518444924
908,5941,1,0,,-0.11869827328993454,1,-0.3951389972000613,-1.2972887630942187
909,5959,1,0,,-1.6047283942018513,1,-0.200908069796757,-1.3058124086909062
910,5968,1,0,,-1.86871913077968,0,-1.3615509028497894,-0.6640352161811275
911,5971,1,0,,-1.705719399231484,1,-1.4936404792940061,-0.5686555833382865
912,5978,1,0,,-2.0436747153219663,0,-0.322274332647909,-1.8010416417154838
913,5991,1,0,,-4.818230679691073,1,-1.4692545852046777,-0.8023804115872639
914,5993,1,0,,-6.102800593551919,0,-2.0895275548285057,-1.4245370373821713
915,6005,1,0,,-1.616634090342804,0,-1.27698149859488,-0.9530787976437413
916,6011,1,0,,-0.3356005835072925,0,-0.9365280397746449,-1.0615561794322508
917,6028,1,0,,-6.741829816375483,0,-1.859308273333455,-2.144109718493026
918,6029,1,0,,-5.630302978168009,0,-1.7018755418036624,-1.9029666024134197
919,6046,1,0,,-4.728573496306579,1,-2.0476682744955106,-1.0977003670711805
920,6056,1,0,,-6.489619095182616,0,-1.308294885512811,-2.126269168926678
921,6067,1,0,,-1.131010594538562,1,-2.2601788323235925,0.03682778033114208
922,6068,1,0,,-5.171587913170885,0,-0.6407747200992835,-3.069536795419106
923,6077,1,0,,-3.680216212140377,0,-0.9320703118670176,-2.363382582234042
924,6087,1,0,,-4.212730102241217,1,-1.8299956740425305,-0.6529582018528228
925,6104,1,0,,-0.867488924510792,1,0.23388091984753845,-1.3845250165865115
926,6105,1,0,,-0.3443426965546591,1,-0.45075209640510566,-1.084447705157621
927,6114,1,0,,-1.839891304583105,0,-0.42869723115983543,-1.3117602073017054
928,6127,1,0,,-1.9857393154184497,0,-0.3947537263494178,-2.022069535366331
929,6138,1,0,,-1.466745355555857,1,-1.029050132690092,-0.9801741526512496
930,6139,1,0,,-1.2663553846977822,1,-1.374739294031615,-0.4640589005152772
931,6148,1,0,,-1.349625856666794,1,-1.1939252212795957,-0.8704188542886147
932,6150,1,0,,-0.23443393829252412,1,-0.7211456463007176,-0.6631756515694593
933,6173,1,0,,-0.6495071160230275,1,-0.44036298887275904,-1.6233565126009593
934,6174,1,0,,-1.2785994404456187,1,-1.7590055883782383,0.40495471469911876
935,6199,1,0,,-3.4414123578343476,0,-1.8299507024250286,-0.4656957563741395
936,6207,1,0,,-1.8871370183749376,1,-1.0633695101974743,-0.303542312723032
937,6209,1,0,,-0.044823561315774973,1,-0.6742245936298876,-0.801116466123536
938,6219,1,0,,-2.2504542595633032,0,-0.5138979463990418,-1.9654678369965302
939,6223,1,0,,-1.4572080012970776,0,-0.7548585132689347,-1.0962964576701937
940,6230,1,0,,-0.06952983746672226,1,-0.5872773640329527,-1.0079198210441587
941,6242,1,0,,-1.1306651821948166,1,-0.7523345885360844,-0.6200226322017157
942,6266,1,0,,-0.46560639643997864,0,0.05609666259346804,-1.8978939368030434
943,6274,1,0,,-1.3571441061826264,1,-1.1462766243833542,-0.7710343536270479
944,6277,1,0,,-4.673521890513183,0,-1.3345225386164592,-2.191721836375521
945,6292,1,0,,-0.47571245663759965,0,0.8336047532662945,-3.041826038815007
946,6307,1,0,,-0.21805653128357727,1,-0.9020014880153429,-0.18416652709599915
947,6312,1,0,,-4.801838909244132,1,-1.6698551260344585,-1.259280815139482
948,6313,1,0,,-2.2256295366107577,0,-2.2377506331484205,-0.22388836913241789
949,6321,1,0,,-0.695262116663778,0,-0.43395343333712544,-0.9302017260864389
950,6322,1,0,,-1.8252033583174359,1,-1.2050466305528567,-0.40940244990907043
951,6323,1,0,,-3.6202292784154735,1,-1.9895885942673315,-0.6592415731270849
952,6330,1,0,,-0.4684469625787593,0,-1.6796343071681996,0.09406979838660809
953,6331,1,0,,-0.8234446245803437,1,-0.4697357791780826,-0.7786553896502139
954,6339,1,0,,-3.118611637158266,1,-1.086378820026377,-1.023317790695351
955,6340,1,0,,-1.9236918038592774,1,-1.2611437406050556,-0.6512879774097858
956,6349,1,0,,-1.671018082069708,0,-1.5554908107168672,-0.9341574139263261
957,6357,1,0,,-1.260742131757167,0,-1.0980126565578285,-1.0856733277954607
958,6359,1,0,,-0.9473030516143655,1,-0.2573034925460907,-1.4948419081219118
959,6363,1,0,,-2.808788954583196,0,-1.7996005854822987,-0.6697989236028853
960,6375,1,0,,-5.4955759002792925,0,-1.2970616343377808,-2.036705707094465
961,6387,1,0,,-0.42357231828028175,0,-1.0392499322622193,-1.1967527285514579
962,6393,1,0,,-6.083255817092025,0,-1.6661026954902136,-1.931620204166012
963,6395,1,0,,-2.1204882173965793,0,-0.9511854079229083,-1.079660716322832
964,6415,1,0,,-1.3877490045851801,0,-2.001007564482795,0.14740557853271724
965,6418,1,0,,-4.234397967690281,1,-2.5151047642994944,-0.1185873657240834
966,6421,1,0,,-3.5009328975563947,0,0.46011751844721327,-3.36384882473454
967,6427,1,0,,-1.9809620333122984,1,-1.4622670303638643,-0.7823297131410727
968,6444,1,0,,-0.03440536200258038,0,-0.8024866714777186,-0.8549468597031722
969,6445,1,0,,-2.5863335754282275,1,-1.6174668099100773,-0.1735430233605868
970,6449,1,0,,-2.096323408866084,1,-1.3957860043236199,-0.3974610373105008
971,6455,1,0,,-1.7884787150175487,1,-1.1017334076851466,-0.6616649294613499
972,6461,1,0,,-0.665991722336428,0,-1.2902464468242865,-0.9767979244787036
973,6465,1,0,,-3.044755471310613,1,-1.608660287685668,-0.4518591761807341
974,6474,1,0,,-1.5234618819281573,1,-0.15950373687779798,-1.513773769076382
975,6490,1,0,,-4.276535104697727,1,-2.146519064807312,-0.9819832514261099
976,6494,1,0,,-2.1363316408454773,1,-1.4881381496453006,-0.998153619177935
977,6497,1,0,,-3.113836286347849,1,-0.705975879427315,-1.8252139658826425
978,6504,1,0,,-0.9451214550643494,1,-0.47370046852263686,-0.6942536555292792
979,6509,1,0,,-0.5189615198333082,0,-0.15678192798130924,-2.098751742362617
980,6513,1,0,,-5.59239240832252,0,-2.7071764844879365,-0.4147384508461291
981,6515,1,0,,-0.48015541367016024,0,-1.3760111082133262,-0.43841711306568654
982,6526,1,0,,-2.045746213828717,0,-1.2866504348062169,-1.1759619949746996
983,6529,1,0,,-0.8610023867974556,1,-0.4465456114527096,-1.05778812444079
984,6531,1,0,,-0.08811020687277182,0,-2.012310125590827,0.571344540189555
985,6532,1,0,,-0.8663914157100183,1,-0.23837810829643072,-1.1233951390113934
986,6553,1,0,,-4.482721343725008,1,-2.357277632924271,-0.6417999166192251
987,6559,1,0,,-1.6957012347559395,0,-1.5511069898501122,-0.5683578821432322
988,6563,1,0,,-5.56191209767996,1,-1.3810372625872784,-1.6809353639905626
989,6572,1,0,,-0.14645092979541074,0,-0.7027976395526256,-1.1841984012778868
990,6581,1,0,,-1.366769332328674,1,-0.2657429792415212,-1.5639195277174809
991,6593,1,0,,-0.86315414567416,1,-1.4164151511293004,-0.09767947017982638
992,6599,1,0,,-0.6963887276444536,1,-0.5946781110180291,-1.0874930612468119
993,6602,1,0,,-2.7028582826719,1,-2.0607681049075124,-0.22187906579297145
994,6604,1,0,,-3.9733418469748694,1,-0.9981658523545408,-1.4306523358600933
995,6605,1,0,,-4.989349382928961,1,-0.6763259393062259,-2.377355306712596
996,6614,1,0,,-0.4858392259743256,0,-0.03266327775045808,-2.252791183872673
997,6616,1,0,,-3.578606790812233,0,-1.6974109989154993,-0.8337652701708613
998,6620,1,0,,-0.6652693850801237,1,-0.2660365391317209,-1.219731705793638
999,6631,1,0,,-0.8781983599490412,0,-0.7380725430483698,-1.4617382330940052
1000,6639,1,0,,-2.9115199961413354,0,-0.09948025837405823,-2.2121126107430165
1001,6644,1,0,,-4.265492510522074,0,-1.3867197709104955,-1.5736958644307395
1002,6647,1,0,,-0.07565782722467973,1,-0.10401061018026202,-1.2950908546468467
1003,6649,1,0,,-0.30956570234322145,1,-0.5380572950565908,-1.1353778127798655
1004,6653,1,0,,-1.3769091856632334,0,-0.8914161688739777,-0.4256593266438901
1005,6657,1,0,,-5.29793377296084,0,-0.9168925880525461,-2.3708335933309383
1006,6664,1,0,,-0.10560176762461349,0,-2.313849032162847,0.33147976230662973
1007,6665,1,0,,-1.094004818161086,1,0.07183828595126482,-2.111418219812932
1008,6685,1,0,,-0.09164991272028522,1,-0.4016711241469627,-1.3397405199046928
1009,6693,1,0,,-0.8386740448271645,0,-1.3640859700293082,-0.34811989355035206
1010,6717,1,0,,-3.3234119234292154,1,-0.6491959983984239,-1.3127501691871142
1011,6723,1,0,,-1.311928459322624,1,-0.7335726894060449,-1.2730513219773858
1012,6727,1,0,,-1.0789205178577548,0,-0.6185057507014788,-1.2737872495118263
1013,6734,1,0,,-1.803726502346794,0,-2.5895813211080743,-0.2443402046661103
1014,6742,1,0,,-0.20076427751477693,1,-1.8047303922791875,0.3436805003986078
1015,6746,1,0,,-0.03349664206363656,1,-0.6347204548852823,-0.8884378004246941
1016,6759,1,0,,-0.7317346548507251,0,0.30742693652587716,-2.509137504661177
1017,6764,1,0,,-2.787253408107824,0,-2.2307691983046176,-0.1093866750626582
1018,6774,1,0,,-0.37454703673061784,0,-0.8447806320672595,-1.1250540076140172
1019,6788,1,0,,-0.38951363787979676,0,-1.2295987982363124,-0.6998569764939572
1020,6816,1,0,,-0.9100497441736634,1,-0.8130332726150921,-0.5990649619671272
1021,6818,1,0,,-4.427135344176662,0,-2.122322290017402,-0.8322443093363753
1022,6823,1,0,,-0.1343750833958437,0,-0.10715858249525312,-2.2260501915409128
1023,6834,1,0,,-3.594444492872336,1,-0.5187727255554182,-1.947851368493222
1024,6863,1,0,,-0.10945113702121101,1,-0.9512548522052222,-0.7635826966775068
1025,6866,1,0,,-0.5340700993390606,1,-0.27854080031180906,-1.280324033731904
1026,6893,1,0,,-0.3131184023102911,1,-0.9241400224736322,0.10353556541265535
1027,6905,1,0,,-3.5183304451577926,0,-1.548887018867849,-1.591431793728202
1028,6917,1,0,,-0.5936231661272295,1,-1.027858780984662,-0.9608008569004989
1029,6925,1,0,,-2.3058596672960148,1,-0.7227797040926981,-1.3156722445536693
1030,6932,1,0,,-2.611825895080305,1,-0.8375963780101577,-1.4342396612856498
1031,6943,1,0,,-2.14204047857117,1,-0.5682801933986252,-1.1681126490867253
1032,6945,1,0,,-1.7314698602089316,1,-0.5809309233354348,-1.8237020866544091
1033,6947,1,0,,-1.498060805916238,1,-1.460082336597903,-0.7777468644041479
1034,6960,1,0,,-3.474503419960354,0,-2.0336837889203396,-0.32129859360138086
1035,6969,1,0,,-0.04209885952109249,0,-1.318410495633244,-0.9516706584194216
1036,6978,1,0,,-2.0157512707737606,1,0.5685542600308925,-2.3820656181345874
1037,6986,1,0,,-1.7013223803197264,1,-0.855571301295246,-0.6391518581244885
1038,6988,1,0,,-3.2579648794925467,1,-1.4601251661015309,-0.988293996829645
1039,6991,1,0,,-4.345889121364342,1,-1.5156858375871283,-1.095634387887683
1040,7000,1,0,,-0.5287253472917202,1,-0.6932380871710773,-0.7206653918557734
1041,7027,1,0,,-2.7645834262274565,1,-1.2201665384546907,-0.8785007159411933
1042,7035,1,0,,-2.2903703506847997,1,-1.480028869754648,-0.6912027470832712
1043,7036,1,0,,-4.735515466352926,1,-0.9012493524900432,-1.3444127060206181
1044,7038,1,0,,-1.8680013140578984,0,-0.7141450137220694,-0.8028940850095325
1045,7042,1,0,,-4.276832044748125,1,-1.6599144796555905,-0.9404027722953472
1046,7047,1,0,,-1.4281358608748966,1,-1.8880123674786684,0.01969984091505117
1047,7049,1,0,,-0.8119578235966343,1,-1.0043084142139842,-0.49605713484058944
1048,7054,1,0,,-1.9568956314386945,1,-1.0016850772978432,-1.0374581261812361
1049,7059,1,0,,-0.13999655523181487,1,-0.7967617385858893,-0.3200142089111383
1050,7065,1,0,,-0.5949820923201604,1,-2.50417823313107,1.1517855790898806
1051,7066,1,0,,-0.006832485979520353,1,-0.1102005810883473,-1.054901170919414
1052,7068,1,0,,-0.35156826694223087,1,-0.02118708401160198,-1.5056296735285848
1053,7076,1,0,,-2.340772372227331,1,-0.8996340066296904,-0.4843101466895719
1054,7077,1,0,,-1.5052735254989322,1,0.009519337271374908,-1.3665275711222828
1055,7084,1,0,,-1.8615389168337484,1,-0.9330112627903384,-0.7356625533386785
1056,7087,1,0,,-4.565240024223563,0,-1.0098300315577358,-2.1854039748113645
1057,7092,1,0,,-6.247265554409971,1,-1.7461351006652033,-0.9130026331426018
1058,7094,1,0,,-1.1049119931342046,1,-1.4706753779783477,-0.7931208873217065
1059,7097,1,0,,-0.9531195360756453,1,-1.2870926791799222,-0.4104478531600673
1060,7098,1,0,,-1.918868962804746,1,-0.11809353615991304,-1.9234833343308562
1061,7102,1,0,,-2.7890275255380192,0,-1.1926326935307772,-1.2461798960434127
1062,7113,1,0,,-1.156380931510923,1,-1.2543541107804876,-0.24618297827012733
1063,7127,1,0,,-1.501013321432948,1,-1.5852044867215478,-0.38297380668475317
1064,7142,1,0,,-0.0377349923341227,0,-2.304984213536837,0.8834794783081641
1065,7145,1,0,,-5.251836633164435,0,-1.292190360588822,-1.856983648028176
1066,7158,1,0,,-3.186991053944402,1,-1.846661489169989,-0.8060714343082124
1067,7159,1,0,,-0.17466732861013057,0,-0.750785790329749,-1.0978094018362674
1068,7163,1,0,,-4.921353974367437,0,-1.5859587159534196,-1.6073168459370233
1069,7165,1,0,,-5.079047915354793,1,-0.9889665288385799,-1.2766327645445632
1070,7170,1,0,,-2.7787469766072657,1,-0.6655902400431906,-1.360879101262499
1071,7176,1,0,,-0.41473782028808215,1,-0.7436710451738907,-0.717937968973718
1072,7182,1,0,,-2.9601565338413405,1,-0.8360286310821153,-1.1477802400313226
1073,7192,1,0,,-2.4343012944303086,0,-0.8198268289359859,-1.4545469381394014
1074,7200,1,0,,-0.1905555844665887,1,-0.7389165669449291,-0.4092829493947462
1075,7208,1,0,,-4.012800447544152,1,-1.906515580341553,-0.6174808157523318
1076,7211,1,0,,-3.0897770489826124,1,0.30559399652125996,-2.4332592563885513
1077,7216,1,0,,-1.4388507735886495,0,-0.8572236138854571,-1.0680701232966026
1078,7224,1,0,,-1.8547360638272468,1,-1.3369399917126785,-0.5249496317279605
1079,7228,1,0,,-0.21291825842095258,0,-0.454707217752013,-1.0700342603624478
1080,7230,1,0,,-0.7395096091566429,0,-0.4043493688584615,-1.9503369133604829
1081,7237,1,0,,-7.353219101468845,0,-0.8055218456960387,-2.8509928553401886
1082,7240,1,0,,-3.8294601224921503,0,-1.6023332045407888,-0.6434513123933375
1083,7259,1,0,,-3.252139267456269,1,-0.7180352730934434,-1.6491535170241345
1084,7263,1,0,,-3.0731556983334656,1,-0.0403479837193311,-1.7026258380822719
1085,7270,1,0,,-2.975086396627305,1,-1.2508587862537817,-1.0946908480519923
1086,7276,1,0,,-6.16882613185179,0,-1.65431404198585,-1.5482996352201193
1087,7278,1,0,,-0.043183061486455676,1,-0.8880336718746988,-0.7356258607332746
1088,7285,1,0,,-1.8495949885144571,1,-1.2724244278854688,-0.8924709388695816
1089,7295,1,0,,-2.298643673155831,0,-0.30110524295248264,-1.8560513570228365
1090,7307,1,0,,-2.372763755488914,0,-3.0344345276416735,0.5880534267430902
1091,7310,1,0,,-3.4095085194688006,1,-1.4410174913338993,-1.1352418933027968
1092,7331,1,0,,-2.2128722600657413,1,0.241427797653075,-2.1667829809530823
1093,7338,1,0,,-3.7534636483697583,0,-0.983868042750599,-1.929066060024489
1094,7339,1,0,,-4.699952968619457,1,-1.4869089536935216,-1.107074728523971
1095,7345,1,0,,-4.591591726837705,1,-1.7466441131286243,-0.9763033083737784
1096,7353,1,0,,-0.5008818658110145,1,-0.5265557524999464,-0.986531907361879
1097,7354,1,0,,-0.551598010966768,0,-1.1329324938040521,-0.56042396797716
1098,7371,1,0,,-0.5488497001740367,0,-2.1954147183610013,0.7229092001831776
1099,7372,1,0,,-0.98194582123118,0,0.08672208164625232,-1.9812749790148583
1100,7394,1,0,,-7.381562233802531,0,-2.20798043450696,-2.1703528907721124
1101,7398,1,0,,-0.8263941553491445,1,-0.6461524499716116,-0.5094451134553301
1102,7400,1,0,,-4.241874604578241,0,-1.4095677325898701,-1.6803805617041867
1103,7418,1,0,,-7.835513550260735,0,-2.1105944904074154,-2.4744805739052422
1104,7425,1,0,,-1.11396405303004,0,0.44720844954042727,-2.7844136557946375
1105,7427,1,0,,-2.5090990636354644,0,-1.9281524676354742,-0.19992923594977208
1106,7428,1,0,,-0.03236285815296491,0,-1.6251916041739507,-0.4101996721748869
1107,7434,1,0,,-3.8906744080538713,1,-0.7621794828484014,-1.9437075402615225
1108,7445,1,0,,-3.4177697857278435,1,-1.41037766591642,-0.8622826510871447
1109,7446,1,0,,-3.2551026140848096,0,-0.47874726516784455,-2.257857589212145
1110,7449,1,0,,-5.11913244823608,1,-1.9505902055855866,-0.6854325730472393
1111,7452,1,0,,-8.04173840360696,0,-1.5382819480092453,-2.807603534203655
1112,7472,1,0,,-0.6048387537116241,1,-1.2461438238610987,-0.13547666766659255
1113,7475,1,0,,-0.029092983244977555,1,-2.2819651140976935,0.6992217541242117
1114,7492,1,0,,-3.7343294401591383,0,-0.1509846850441571,-2.4501010562410537
1115,7497,1,0,,-4.813640953868087,1,-1.814546301304589,-1.317034633652651
1116,7502,1,0,,-8.827060986931315,0,-0.7845251818356466,-3.775076504720065
1117,7503,1,0,,-0.9615857878010311,1,0.0040205764017180595,-1.8887714033547323
1118,7526,1,0,,-4.434671647032798,1,-2.735919048294321,0.11812734586887269
1119,7527,1,0,,-1.991153334667695,1,-1.3694946537331794,-0.3826936384362601
1120,7555,1,0,,-0.9556539206843992,1,0.37630845166487314,-2.2510033754824463
1121,7557,1,0,,-1.480582269966148,1,-1.1382675806495675,-0.6614091245554481
1122,7561,1,0,,-2.7755202477177963,1,-0.11610569848611395,-2.4740574499207377
1123,7582,1,0,,-3.1742347711167507,1,-1.5210612325560575,-1.4499845389738695
1124,7585,1,0,,-0.5546135533530019,1,-0.7125921238802237,-0.6768788606887649
1125,7589,1,0,,-1.477707868678419,0,-0.7859769854324317,-1.6131752612077639
1126,7595,1,0,,-2.9770602994953643,1,-0.542840009403974,-0.9643953494839212
1127,7600,1,0,,-3.30319367648551,1,-1.6704929528762387,-0.6147483296657126
1128,7604,1,0,,-4.255402485697818,1,-1.3567594518210322,-0.880860315006608
